6.0	19.0	0.25372
7.0	-20.0	0.01805
7.0	-19.0	0.01130
7.0	-18.0	0.01315
7.0	-17.0	0.01205
7.0	-16.0	0.01245
7.0	-15.0	0.01237
7.0	-14.0	0.01201
7.0	-13.0	0.01198
7.0	-12.0	0.01135
7.0	-11.0	0.01004
7.0	-10.0	0.00831
7.0	-9.0	0.00834
7.0	-8.0	0.00784
7.0	-7.0	0.00627
7.0	-6.0	0.00628
7.0	-5.0	0.00479
7.0	-4.0	0.00397
7.0	-3.0	0.00319
7.0	-2.0	0.00300
7.0	-1.0	0.00424
7.0	0.0	0.40567
7.0	1.0	0.32967
7.0	2.0	0.30499
7.0	3.0	0.29333
7.0	4.0	0.28513
7.0	5.0	0.28025
7.0	6.0	0.27577
7.0	7.0	0.27274
7.0	8.0	0.27056
7.0	9.0	0.26811
7.0	10.0	0.26622
7.0	11.0	0.26483
7.0	12.0	0.26260
7.0	13.0	0.26014
7.0	14.0	0.25962
7.0	15.0	0.25835
7.0	16.0	0.25636
7.0	17.0	0.25577
7.0	18.0	0.25519
7.0	19.0	0.25401
8.0	-20.0	0.01781
8.0	-19.0	0.01122
8.0	-18.0	0.01294
8.0	-17.0	0.01195
8.0	-16.0	0.01237
8.0	-15.0	0.01207
8.0	-14.0	0.01178
8.0	-13.0	0.01179
8.0	-12.0	0.01128
8.0	-11.0	0.00986
8.0	-10.0	0.00822
8.0	-9.0	0.00834
8.0	-8.0	0.00758
8.0	-7.0	0.00624
8.0	-6.0	0.00617
8.0	-5.0	0.00461
8.0	-4.0	0.00393
8.0	-3.0	0.00322
8.0	-2.0	0.00293
8.0	-1.0	0.00427
8.0	0.0	0.41170
8.0	1.0	0.32762
8.0	2.0	0.30511
8.0	3.0	0.29311
8.0	4.0	0.28534
8.0	5.0	0.28058
8.0	6.0	0.27632
8.0	7.0	0.27292
8.0	8.0	0.27061
8.0	9.0	0.26814
8.0	10.0	0.26587
8.0	11.0	0.26465
8.0	12.0	0.26169
8.0	13.0	0.26197
8.0	14.0	0.25960
8.0	15.0	0.25808
8.0	16.0	0.25665
8.0	17.0	0.25559
8.0	18.0	0.25501
8.0	19.0	0.25371
9.0	-20.0	0.01804
9.0	-19.0	0.01129
9.0	-18.0	0.01316
9.0	-17.0	0.01207
9.0	-16.0	0.01245
9.0	-15.0	0.01237
9.0	-14.0	0.01203
9.0	-13.0	0.01190
9.0	-12.0	0.01133
9.0	-11.0	0.00997
9.0	-10.0	0.00834
9.0	-9.0	0.00846
9.0	-8.0	0.00771
9.0	-7.0	0.00622
9.0	-6.0	0.00617
9.0	-5.0	0.00455
9.0	-4.0	0.00397
9.0	-3.0	0.00313
9.0	-2.0	0.00295
9.0	-1.0	0.00436
9.0	0.0	0.41648
9.0	1.0	0.32784
9.0	2.0	0.30534
9.0	3.0	0.29340
9.0	4.0	0.28547
9.0	5.0	0.28057
9.0	6.0	0.27654
9.0	7.0	0.27303
9.0	8.0	0.27071
9.0	9.0	0.26890
9.0	10.0	0.26614
9.0	11.0	0.26428
9.0	12.0	0.26197
9.0	13.0	0.26313
9.0	14.0	0.25984
9.0	15.0	0.25797
9.0	16.0	0.25696
9.0	17.0	0.25615
9.0	18.0	0.25451
9.0	19.0	0.25383
10.0	-20.0	0.01800
10.0	-19.0	0.01123
10.0	-18.0	0.01312
10.0	-17.0	0.01200
10.0	-16.0	0.01234
10.0	-15.0	0.01229
10.0	-14.0	0.01189
10.0	-13.0	0.01186
10.0	-12.0	0.01131
10.0	-11.0	0.00993
10.0	-10.0	0.00826
10.0	-9.0	0.00835
10.0	-8.0	0.00785
10.0	-7.0	0.00629
10.0	-6.0	0.00615
10.0	-5.0	0.00464
10.0	-4.0	0.00403
10.0	-3.0	0.00309
10.0	-2.0	0.00291
10.0	-1.0	0.00439
10.0	0.0	0.42081
10.0	1.0	0.32813
10.0	2.0	0.30538
10.0	3.0	0.29328
10.0	4.0	0.28554
10.0	5.0	0.28059
10.0	6.0	0.27614
10.0	7.0	0.27275
10.0	8.0	0.27069
10.0	9.0	0.26840
10.0	10.0	0.26597
10.0	11.0	0.26438
10.0	12.0	0.26208
10.0	13.0	0.26209
10.0	14.0	0.26011
10.0	15.0	0.25854
10.0	16.0	0.25715
10.0	17.0	0.25579
10.0	18.0	0.25506
10.0	19.0	0.25425
11.0	-20.0	0.01622
11.0	-19.0	0.01004
11.0	-18.0	0.01034
11.0	-17.0	0.01042
11.0	-16.0	0.01084
11.0	-15.0	0.00993
11.0	-14.0	0.00960
11.0	-13.0	0.00997
11.0	-12.0	0.01001
11.0	-11.0	0.00846
11.0	-10.0	0.00737
11.0	-9.0	0.00704
11.0	-8.0	0.00633
11.0	-7.0	0.00506
11.0	-6.0	0.00513
11.0	-5.0	0.00368
11.0	-4.0	0.00301
11.0	-3.0	0.00272
11.0	-2.0	0.00251
11.0	-1.0	0.00441
11.0	0.0	0.42435
11.0	1.0	0.32812
11.0	2.0	0.30547
11.0	3.0	0.29283
11.0	4.0	0.28611
11.0	5.0	0.28093
11.0	6.0	0.27617
11.0	7.0	0.27275
11.0	8.0	0.27084
11.0	9.0	0.26839
11.0	10.0	0.26593
11.0	11.0	0.26439
11.0	12.0	0.26217
11.0	13.0	0.26204
11.0	14.0	0.26010
11.0	15.0	0.25853
11.0	16.0	0.25695
11.0	17.0	0.25586
11.0	18.0	0.25501
11.0	19.0	0.25412
12.0	-20.0	0.01805
12.0	-19.0	0.01129
12.0	-18.0	0.01315
12.0	-17.0	0.01207
12.0	-16.0	0.01246
12.0	-15.0	0.01234
12.0	-14.0	0.01205
12.0	-13.0	0.01191
12.0	-12.0	0.01134
12.0	-11.0	0.01001
12.0	-10.0	0.00837
12.0	-9.0	0.00835
12.0	-8.0	0.00783
12.0	-7.0	0.00618
12.0	-6.0	0.00643
12.0	-5.0	0.00453
12.0	-4.0	0.00403
12.0	-3.0	0.00317
12.0	-2.0	0.00297
12.0	-1.0	0.00440
12.0	0.0	0.42748
12.0	1.0	0.32763
12.0	2.0	0.30571
12.0	3.0	0.29289
12.0	4.0	0.28616
12.0	5.0	0.28085
12.0	6.0	0.27610
12.0	7.0	0.27275
12.0	8.0	0.27060
12.0	9.0	0.26850
12.0	10.0	0.26601
12.0	11.0	0.26443
12.0	12.0	0.26206
12.0	13.0	0.26203
12.0	14.0	0.26007
12.0	15.0	0.25847
12.0	16.0	0.25679
12.0	17.0	0.25568
12.0	18.0	0.25503
12.0	19.0	0.25418
13.0	-20.0	0.01622
13.0	-19.0	0.01004
13.0	-18.0	0.01031
13.0	-17.0	0.01043
13.0	-16.0	0.01080
13.0	-15.0	0.00994
13.0	-14.0	0.00960
13.0	-13.0	0.00999
13.0	-12.0	0.01000
13.0	-11.0	0.00848
13.0	-10.0	0.00738
13.0	-9.0	0.00716
13.0	-8.0	0.00626
13.0	-7.0	0.00500
13.0	-6.0	0.00519
13.0	-5.0	0.00371
13.0	-4.0	0.00303
13.0	-3.0	0.00267
13.0	-2.0	0.00250
13.0	-1.0	0.00435
13.0	0.0	0.43016
13.0	1.0	0.32849
13.0	2.0	0.30582
13.0	3.0	0.29358
13.0	4.0	0.28591
13.0	5.0	0.28044
13.0	6.0	0.27650
13.0	7.0	0.27253
13.0	8.0	0.27026
13.0	9.0	0.26833
13.0	10.0	0.26596
13.0	11.0	0.26393
13.0	12.0	0.26340
13.0	13.0	0.26144
13.0	14.0	0.25979
13.0	15.0	0.25807
13.0	16.0	0.25663
13.0	17.0	0.25547
13.0	18.0	0.25493
13.0	19.0	0.25374
14.0	-20.0	0.01800
14.0	-19.0	0.01124
14.0	-18.0	0.01304
14.0	-17.0	0.01206
14.0	-16.0	0.01241
14.0	-15.0	0.01231
14.0	-14.0	0.01200
14.0	-13.0	0.01189
14.0	-12.0	0.01134
14.0	-11.0	0.00993
14.0	-10.0	0.00834
14.0	-9.0	0.00843
14.0	-8.0	0.00789
14.0	-7.0	0.00627
14.0	-6.0	0.00625
14.0	-5.0	0.00458
14.0	-4.0	0.00397
14.0	-3.0	0.00315
14.0	-2.0	0.00293
14.0	-1.0	0.00441
14.0	0.0	0.43220
14.0	1.0	0.32803
14.0	2.0	0.30475
14.0	3.0	0.29281
14.0	4.0	0.28596
14.0	5.0	0.28083
14.0	6.0	0.27591
14.0	7.0	0.27246
14.0	8.0	0.27040
14.0	9.0	0.26822
14.0	10.0	0.26645
14.0	11.0	0.26477
14.0	12.0	0.26259
14.0	13.0	0.26038
14.0	14.0	0.25984
14.0	15.0	0.25871
14.0	16.0	0.25696
14.0	17.0	0.25579
14.0	18.0	0.25561
14.0	19.0	0.25352
15.0	-20.0	0.01781
15.0	-19.0	0.01120
15.0	-18.0	0.01294
15.0	-17.0	0.01195
15.0	-16.0	0.01233
15.0	-15.0	0.01206
15.0	-14.0	0.01180
15.0	-13.0	0.01177
15.0	-12.0	0.01127
15.0	-11.0	0.00986
15.0	-10.0	0.00824
15.0	-9.0	0.00834
15.0	-8.0	0.00758
15.0	-7.0	0.00622
15.0	-6.0	0.00625
15.0	-5.0	0.00454
15.0	-4.0	0.00393
15.0	-3.0	0.00316
15.0	-2.0	0.00292
15.0	-1.0	0.00433
15.0	0.0	0.43396
15.0	1.0	0.32812
15.0	2.0	0.30546
15.0	3.0	0.29303
15.0	4.0	0.28579
15.0	5.0	0.28080
15.0	6.0	0.27649
15.0	7.0	0.27260
15.0	8.0	0.27065
15.0	9.0	0.26837
15.0	10.0	0.26623
15.0	11.0	0.26444
15.0	12.0	0.26199
15.0	13.0	0.26201
15.0	14.0	0.25973
15.0	15.0	0.25808
15.0	16.0	0.25716
15.0	17.0	0.25539
15.0	18.0	0.25472
15.0	19.0	0.25366
16.0	-20.0	0.01762
16.0	-19.0	0.01098
16.0	-18.0	0.01267
16.0	-17.0	0.01166
16.0	-16.0	0.01198
16.0	-15.0	0.01169
16.0	-14.0	0.01149
16.0	-13.0	0.01133
16.0	-12.0	0.01113
16.0	-11.0	0.00974
16.0	-10.0	0.00795
16.0	-9.0	0.00800
16.0	-8.0	0.00762
16.0	-7.0	0.00599
16.0	-6.0	0.00599
16.0	-5.0	0.00428
16.0	-4.0	0.00358
16.0	-3.0	0.00287
16.0	-2.0	0.00276
16.0	-1.0	0.00439
16.0	0.0	0.43574
16.0	1.0	0.32803
16.0	2.0	0.30525
16.0	3.0	0.29343
16.0	4.0	0.28565
16.0	5.0	0.28073
16.0	6.0	0.27567
16.0	7.0	0.27259
16.0	8.0	0.27076
16.0	9.0	0.26827
16.0	10.0	0.26605
16.0	11.0	0.26454
16.0	12.0	0.26217
16.0	13.0	0.26181
16.0	14.0	0.25967
16.0	15.0	0.25876
16.0	16.0	0.25648
16.0	17.0	0.25581
16.0	18.0	0.25555
16.0	19.0	0.25359
17.0	-20.0	0.01622
17.0	-19.0	0.01004
17.0	-18.0	0.01035
17.0	-17.0	0.01042
17.0	-16.0	0.01079
17.0	-15.0	0.00995
17.0	-14.0	0.00960
17.0	-13.0	0.00995
17.0	-12.0	0.01001
17.0	-11.0	0.00852
17.0	-10.0	0.00737
17.0	-9.0	0.00713
17.0	-8.0	0.00638
17.0	-7.0	0.00509
17.0	-6.0	0.00523
17.0	-5.0	0.00364
17.0	-4.0	0.00301
17.0	-3.0	0.00291
17.0	-2.0	0.00254
17.0	-1.0	0.00432
17.0	0.0	0.43742
17.0	1.0	0.32754
17.0	2.0	0.30537
17.0	3.0	0.29324
17.0	4.0	0.28599
17.0	5.0	0.28067
17.0	6.0	0.27598
17.0	7.0	0.27272
17.0	8.0	0.27115
17.0	9.0	0.26821
17.0	10.0	0.26619
17.0	11.0	0.26445
17.0	12.0	0.26249
17.0	13.0	0.26248
17.0	14.0	0.25989
17.0	15.0	0.25800
17.0	16.0	0.25708
17.0	17.0	0.25638
17.0	18.0	0.25496
17.0	19.0	0.25420
18.0	-20.0	0.01623
18.0	-19.0	0.01004
18.0	-18.0	0.01034
18.0	-17.0	0.01042
18.0	-16.0	0.01078
18.0	-15.0	0.00994
18.0	-14.0	0.00960
18.0	-13.0	0.01001
18.0	-12.0	0.00998
18.0	-11.0	0.00853
18.0	-10.0	0.00737
18.0	-9.0	0.00711
18.0	-8.0	0.00637
18.0	-7.0	0.00509
18.0	-6.0	0.00521
18.0	-5.0	0.00374
18.0	-4.0	0.00299
18.0	-3.0	0.00285
18.0	-2.0	0.00256
18.0	-1.0	0.00424
18.0	0.0	0.43899
18.0	1.0	0.32779
18.0	2.0	0.30528
18.0	3.0	0.29314
18.0	4.0	0.28583
18.0	5.0	0.28031
18.0	6.0	0.27629
18.0	7.0	0.27286
18.0	8.0	0.27065
18.0	9.0	0.26854
18.0	10.0	0.26741
18.0	11.0	0.26482
18.0	12.0	0.26218
18.0	13.0	0.26198
18.0	14.0	0.25950
18.0	15.0	0.25792
18.0	16.0	0.25698
18.0	17.0	0.25530
18.0	18.0	0.25477
18.0	19.0	0.25367
19.0	-20.0	0.01800
19.0	-19.0	0.01124
19.0	-18.0	0.01307
19.0	-17.0	0.01207
19.0	-16.0	0.01239
19.0	-15.0	0.01231
19.0	-14.0	0.01201
19.0	-13.0	0.01189
19.0	-12.0	0.01133
19.0	-11.0	0.00997
19.0	-10.0	0.00837
19.0	-9.0	0.00843
19.0	-8.0	0.00783
19.0	-7.0	0.00633
19.0	-6.0	0.00633
19.0	-5.0	0.00461
19.0	-4.0	0.00401
19.0	-3.0	0.00316
19.0	-2.0	0.00295
19.0	-1.0	0.00423
19.0	0.0	0.44044
19.0	1.0	0.32809
19.0	2.0	0.30518
19.0	3.0	0.29316
19.0	4.0	0.28581
19.0	5.0	0.28045
19.0	6.0	0.27608
19.0	7.0	0.27288
19.0	8.0	0.27074
19.0	9.0	0.26810
19.0	10.0	0.26601
19.0	11.0	0.26422
19.0	12.0	0.26231
19.0	13.0	0.26196
19.0	14.0	0.25966
19.0	15.0	0.25897
19.0	16.0	0.25652
19.0	17.0	0.25581
19.0	18.0	0.25528
19.0	19.0	0.25353
20.0	-20.0	0.01804
20.0	-19.0	0.01128
20.0	-18.0	0.01317
20.0	-17.0	0.01207
20.0	-16.0	0.01239
20.0	-15.0	0.01237
20.0	-14.0	0.01205
20.0	-13.0	0.01188
20.0	-12.0	0.01132
20.0	-11.0	0.01001
20.0	-10.0	0.00834
20.0	-9.0	0.00846
20.0	-8.0	0.00771
20.0	-7.0	0.00628
20.0	-6.0	0.00631
20.0	-5.0	0.00453
20.0	-4.0	0.00397
20.0	-3.0	0.00312
20.0	-2.0	0.00299
20.0	-1.0	0.00425
20.0	0.0	0.44167
20.0	1.0	0.32751
20.0	2.0	0.30544
20.0	3.0	0.29339
20.0	4.0	0.28557
20.0	5.0	0.28032
20.0	6.0	0.27627
20.0	7.0	0.27290
20.0	8.0	0.27096
20.0	9.0	0.26873
20.0	10.0	0.26598
20.0	11.0	0.26436
20.0	12.0	0.26235
20.0	13.0	0.26150
20.0	14.0	0.26017
20.0	15.0	0.25830
20.0	16.0	0.25584
20.0	17.0	0.25572
20.0	18.0	0.25401
20.0	19.0	0.25367
21.0	-20.0	0.01804
21.0	-19.0	0.01128
21.0	-18.0	0.01317
21.0	-17.0	0.01207
21.0	-16.0	0.01239
21.0	-15.0	0.01236
21.0	-14.0	0.01205
21.0	-13.0	0.01192
21.0	-12.0	0.01132
21.0	-11.0	0.01004
21.0	-10.0	0.00836
21.0	-9.0	0.00841
21.0	-8.0	0.00770
21.0	-7.0	0.00626
21.0	-6.0	0.00637
21.0	-5.0	0.00456
21.0	-4.0	0.00397
21.0	-3.0	0.00314
21.0	-2.0	0.00300
21.0	-1.0	0.00424
21.0	0.0	0.44407
21.0	1.0	0.32708
21.0	2.0	0.30449
21.0	3.0	0.29381
21.0	4.0	0.28539
21.0	5.0	0.28042
21.0	6.0	0.27583
21.0	7.0	0.27277
21.0	8.0	0.27067
21.0	9.0	0.26878
21.0	10.0	0.26623
21.0	11.0	0.26439
21.0	12.0	0.26255
21.0	13.0	0.26027
21.0	14.0	0.25978
21.0	15.0	0.25822
21.0	16.0	0.25588
21.0	17.0	0.25564
21.0	18.0	0.25441
21.0	19.0	0.25380
22.0	-20.0	0.01623
22.0	-19.0	0.01004
22.0	-18.0	0.01032
22.0	-17.0	0.01043
22.0	-16.0	0.01078
22.0	-15.0	0.00995
22.0	-14.0	0.00961
22.0	-13.0	0.00998
22.0	-12.0	0.00999
22.0	-11.0	0.00849
22.0	-10.0	0.00737
22.0	-9.0	0.00719
22.0	-8.0	0.00625
22.0	-7.0	0.00507
22.0	-6.0	0.00517
22.0	-5.0	0.00369
22.0	-4.0	0.00304
22.0	-3.0	0.00268
22.0	-2.0	0.00255
22.0	-1.0	0.00428
22.0	0.0	0.44521
22.0	1.0	0.32773
22.0	2.0	0.30539
22.0	3.0	0.29342
22.0	4.0	0.28563
22.0	5.0	0.28030
22.0	6.0	0.27617
22.0	7.0	0.27346
22.0	8.0	0.27081
22.0	9.0	0.26882
22.0	10.0	0.26605
22.0	11.0	0.26431
22.0	12.0	0.26230
22.0	13.0	0.26149
22.0	14.0	0.26020
22.0	15.0	0.25820
22.0	16.0	0.25587
22.0	17.0	0.25571
22.0	18.0	0.25402
22.0	19.0	0.25375
23.0	-20.0	0.01800
23.0	-19.0	0.01124
23.0	-18.0	0.01307
23.0	-17.0	0.01207
23.0	-16.0	0.01239
23.0	-15.0	0.01231
23.0	-14.0	0.01201
23.0	-13.0	0.01189
23.0	-12.0	0.01133
23.0	-11.0	0.00996
23.0	-10.0	0.00837
23.0	-9.0	0.00843
23.0	-8.0	0.00770
23.0	-7.0	0.00633
23.0	-6.0	0.00631
23.0	-5.0	0.00463
23.0	-4.0	0.00394
23.0	-3.0	0.00313
23.0	-2.0	0.00292
23.0	-1.0	0.00425
23.0	0.0	0.44617
23.0	1.0	0.32827
23.0	2.0	0.30480
23.0	3.0	0.29346
23.0	4.0	0.28537
23.0	5.0	0.28059
23.0	6.0	0.27613
23.0	7.0	0.27282
23.0	8.0	0.27041
23.0	9.0	0.26801
23.0	10.0	0.26600
23.0	11.0	0.26413
23.0	12.0	0.26229
23.0	13.0	0.26198
23.0	14.0	0.25971
23.0	15.0	0.25891
23.0	16.0	0.25656
23.0	17.0	0.25583
23.0	18.0	0.25525
23.0	19.0	0.25361
24.0	-20.0	0.01623
24.0	-19.0	0.01003
24.0	-18.0	0.01035
24.0	-17.0	0.01042
24.0	-16.0	0.01077
24.0	-15.0	0.00994
24.0	-14.0	0.00960
24.0	-13.0	0.00997
24.0	-12.0	0.00998
24.0	-11.0	0.00854
24.0	-10.0	0.00735
24.0	-9.0	0.00714
24.0	-8.0	0.00625
24.0	-7.0	0.00508
24.0	-6.0	0.00512
24.0	-5.0	0.00377
24.0	-4.0	0.00301
24.0	-3.0	0.00266
24.0	-2.0	0.00250
24.0	-1.0	0.00427
24.0	0.0	0.44734
24.0	1.0	0.32788
24.0	2.0	0.30537
24.0	3.0	0.29292
24.0	4.0	0.28563
24.0	5.0	0.28048
24.0	6.0	0.27612
24.0	7.0	0.27283
24.0	8.0	0.27117
24.0	9.0	0.26858
24.0	10.0	0.26607
24.0	11.0	0.26427
24.0	12.0	0.26240
24.0	13.0	0.26130
24.0	14.0	0.26062
24.0	15.0	0.25763
24.0	16.0	0.25624
24.0	17.0	0.25556
24.0	18.0	0.25438
24.0	19.0	0.25389
25.0	-20.0	0.01800
25.0	-19.0	0.01124
25.0	-18.0	0.01307
25.0	-17.0	0.01207
25.0	-16.0	0.01238
25.0	-15.0	0.01232
25.0	-14.0	0.01200
25.0	-13.0	0.01189
25.0	-12.0	0.01133
25.0	-11.0	0.00996
25.0	-10.0	0.00834
25.0	-9.0	0.00843
25.0	-8.0	0.00785
25.0	-7.0	0.00633
25.0	-6.0	0.00631
25.0	-5.0	0.00460
25.0	-4.0	0.00393
25.0	-3.0	0.00313
25.0	-2.0	0.00293
25.0	-1.0	0.00425
25.0	0.0	0.44812
25.0	1.0	0.32812
25.0	2.0	0.30509
25.0	3.0	0.29301
25.0	4.0	0.28547
25.0	5.0	0.28060
25.0	6.0	0.27614
25.0	7.0	0.27281
25.0	8.0	0.27040
25.0	9.0	0.26799
25.0	10.0	0.26600
25.0	11.0	0.26418
25.0	12.0	0.26227
25.0	13.0	0.26198
25.0	14.0	0.25969
25.0	15.0	0.25904
